sample_index,phase,region_id,motion_model,point_count,displacement_norm_min,displacement_norm_max,displacement_norm_mean,velocity_norm_min,velocity_norm_max,velocity_norm_mean,mantle_radius_scale,mantle_radius_rate,volume_scale,volume_rate,aperture_scale,aperture_rate,finite_pass,bounds_pass,driver_integration_enabled,lbm_wall_velocity_enabled,jet_model_enabled,actuation_enabled,scope_note
29,0.36250000000000004,mantle_outer,radial_scale_proxy,648,0.00423200287276583,0.025959125513647652,0.019636243565364933,0.0007327830454501414,0.004494894645163857,0.003400070083512217,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
29,0.36250000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
29,0.36250000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8501642865270823,0.02594446973144926,0.600438097405553,0.06918525261720276,1.0,-5.154518950437364,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
30,0.375,mantle_outer,radial_scale_proxy,648,0.004218323452427243,0.025875215884992017,0.01957277186232567,0.0014414613854583074,0.008841930913844904,0.006688295756384736,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
30,0.375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
30,0.375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8506486117432863,0.05103550295859094,0.6017296313154301,0.13609467455621882,0.8711370262390669,-18.419825072886297,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
31,0.3875,mantle_outer,radial_scale_proxy,648,0.004195966338129378,0.025738077240801564,0.01946903617145534,0.002121214078934778,0.013011537130738453,0.009842308136483468,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
31,0.3875,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
31,0.3875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8514401741010469,0.07510241238051663,0.6038404642694584,0.20027309968138596,0.5395043731778421,-20.845481049562657,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
32,0.4,mantle_outer,radial_scale_proxy,648,0.004165293100453873,0.02554992745672356,0.01932671415891358,0.0027720411258807583,0.017003713295851892,0.012862107223814007,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
32,0.4,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
32,0.4,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8525261720527992,0.09814519799726895,0.6067364588074647,0.26172052799271484,0.35,-7.580174927113676,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
33,0.41250000000000003,mantle_outer,radial_scale_proxy,648,0.00412666530998236,0.025312984408405268,0.019147483490859995,0.003393942526295846,0.020818459409182755,0.01574769301837448,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
33,0.41250000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
33,0.41250000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8538938040509786,0.1201638598088337,0.6103834774692762,0.32043695949021256,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
34,0.42500000000000004,mantle_outer,radial_scale_proxy,648,0.004080444537296477,0.02502946597149399,0.01893302183345422,0.003986918280179439,0.024455775470727355,0.018499065520162103,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
34,0.42500000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
34,0.42500000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8555302685480201,0.14115839781518957,0.6147473827947201,0.3764223941738756,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
35,0.4375,mantle_outer,radial_scale_proxy,648,0.004026992352977866,0.02470159002163703,0.0186850068528559,0.0045509683875331434,0.027915661480495534,0.02111622472918432,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
35,0.4375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
35,0.4375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8574227639963586,0.1611288120163934,0.6197940373236231,0.42967683204370033,0.35,3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
36,0.45,mantle_outer,radial_scale_proxy,648,0.003966670327608155,0.024331574434481643,0.018405116215224643,0.005086092848354953,0.031198117438474986,0.023599170645431822,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
36,0.45,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
36,0.45,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8595584888484297,0.18007510241237412,0.6254893035958125,0.4802002730996833,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
37,0.4625,mantle_outer,radial_scale_proxy,648,0.003899840031768987,0.02392163708567513,0.018095027586720085,0.00559229166264627,0.034303143344674325,0.025947903268911127,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
37,0.4625,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
37,0.4625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8619246415566681,0.1979972690031815,0.6317990441511152,0.527992717341828,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
38,0.47500000000000003,mantle_outer,radial_scale_proxy,648,0.003826863036041996,0.02347399585086477,0.01775641863350185,0.006069564830406896,0.037230739199092325,0.028162422599621303,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
38,0.47500000000000003,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
38,0.47500000000000003,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8645084205735093,0.21489531178880839,0.6386891215293582,0.5730541647701415,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
39,0.48750000000000004,mantle_outer,radial_scale_proxy,648,0.0037481009110088186,0.022990868605697844,0.01739096702172957,0.006517912351636028,0.039980905001724056,0.03024272863755863,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
39,0.48750000000000004,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
39,0.48750000000000004,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8672970243513882,0.2307692307692264,0.6461253982703687,0.6153846153846061,0.35,-3.552713678800501e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
40,0.5,mantle_outer,radial_scale_proxy,648,0.0036639152272510927,0.02247447322582165,0.01700035041756287,0.006937334226334669,0.04255364075257568,0.03218882138272776,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
40,0.5,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
40,0.5,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.87027765134274,0.24561902594447105,0.6540737369139735,0.6549840691852538,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
41,0.5125000000000001,mantle_outer,radial_scale_proxy,648,0.0035746675553504524,0.021927027586883457,0.01658624648716138,0.007327830454502417,0.044948946451644725,0.034000700835126824,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
41,0.5125000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
41,0.5125000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8734375,0.2594446973145281,0.6625000000000001,0.6918525261720525,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
42,0.525,mantle_outer,radial_scale_proxy,648,0.0034807194658885354,0.021350749564530553,0.016150332896684716,0.0076894010361388725,0.04716682209892874,0.03567836699475397,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
42,0.525,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
42,0.525,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8767637687756031,0.2722462448793834,0.6713700500682749,0.7259899863450094,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
43,0.5375,mantle_outer,radial_scale_proxy,648,0.003382432529446982,0.020747857034410247,0.015694287312292537,0.008022045971244434,0.04920726769443018,0.03722181986161105,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
43,0.5375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
43,0.5375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8802436561219845,0.28402366863905115,0.6806497496586253,0.7573964497041459,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
44,0.55,mantle_outer,radial_scale_proxy,648,0.0032801683166074234,0.02012056787216979,0.015219787400144433,0.008325765259819306,0.05107028323815027,0.03863105943569901,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
44,0.55,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
44,0.55,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8838643604915795,0.2947769685935384,0.6903049613108785,0.7860719162494334,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
45,0.5625,mantle_outer,radial_scale_proxy,648,0.0031742883979515,0.019471099953456493,0.014728510826400061,0.008600558901863084,0.052755868730086565,0.03990608571701597,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
45,0.5625,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
45,0.5625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.887613080336823,0.304506144742831,0.7003015475648612,0.8120163859808791,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
46,0.5750000000000001,mantle_outer,radial_scale_proxy,648,0.0030651543440608463,0.018801671153917628,0.014222135257219036,0.00884642689737597,0.05426402417024029,0.04104689870556288,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
46,0.5750000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
46,0.5750000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8914770141101502,0.313211197086936,0.7106053709604006,0.8352298588984972,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
47,0.5875,mantle_outer,radial_scale_proxy,648,0.0029531277255170994,0.01811449934920048,0.013702338358760986,0.009063369246357962,0.055594749558611434,0.04205349840133973,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
47,0.5875,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
47,0.5875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8954433602639964,0.32089212562585345,0.7211822940373236,0.8557123350022771,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
48,0.6000000000000001,mantle_outer,radial_scale_proxy,648,0.002838570112901897,0.01741180241495234,0.013170797797185543,0.009251385948808862,0.056748044895198774,0.04292588480434558,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
48,0.6000000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
48,0.6000000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.8994993172507966,0.3275489303595762,0.7319981793354575,0.8734638142922151,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
49,0.6125,mantle_outer,radial_scale_proxy,648,0.0027218430767968764,0.0166957982268205,0.012629191238652339,0.009410477004729072,0.05772391018000477,0.043664057914582305,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
49,0.6125,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
49,0.6125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9036320835229859,0.3331816112881185,0.743018889394629,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
50,0.625,mantle_outer,radial_scale_proxy,648,0.002603308187783669,0.015968704660452214,0.012079196349320979,0.009540642414118387,0.0585223454130282,0.04426801773204897,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
50,0.625,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
50,0.625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9078288575329996,0.33779016841147325,0.7542102867546654,0.9007737824305906,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
51,0.6375000000000001,mantle_outer,radial_scale_proxy,648,0.0024833270164439183,0.015232739591494805,0.011522490795351122,0.009641882176976611,0.05914335059426782,0.044737764256744646,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
51,0.6375000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
51,0.6375000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9120768377332726,0.3413746017296333,0.7655382339553938,0.9103322712790174,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
52,0.65,mantle_outer,radial_scale_proxy,648,0.002362261133359255,0.014490120895595525,0.010960752242902367,0.009714196293303943,0.05958692572372487,0.04507329748867026,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
52,0.65,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
52,0.65,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9163632225762404,0.3439349112426058,0.7769685935366408,0.917159763313613,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
53,0.6625000000000001,mantle_outer,radial_scale_proxy,648,0.00224047210911132,0.013743066448401686,0.01039565835813437,0.009757584763100381,0.059853070801399344,0.04527461742782582,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
53,0.6625000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
53,0.6625000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9206752105143378,0.3454710969503907,0.7884672280382341,0.9212562585343633,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
54,0.675,mantle_outer,radial_scale_proxy,648,0.002118321514281748,0.012993794125560558,0.009828886807206736,0.009772047586365728,0.05994178582729002,0.04534172407421038,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
54,0.675,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
54,0.675,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.3459831588529809,0.8,0.922621756941286,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
55,0.6875,mantle_outer,radial_scale_proxy,648,0.0019961709194521787,0.012244521802719448,0.009262115256279117,0.00975758476310018,0.059853070801398116,0.04527461742782489,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
55,0.6875,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
55,0.6875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9293247894856622,0.3454710969503836,0.8115327719617661,0.9212562585343633,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
56,0.7000000000000001,mantle_outer,radial_scale_proxy,648,0.0018743818952042409,0.011497467355525589,0.0086970213715111,0.009714196293303943,0.05958692572372487,0.04507329748867026,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
56,0.7000000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
56,0.7000000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9336367774237597,0.3439349112426058,0.8230314064633591,0.9171597633136059,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
57,0.7125,mantle_outer,radial_scale_proxy,648,0.001753316012119581,0.01075484865962633,0.008135282819062365,0.009641882176976611,0.05914335059426782,0.044737764256744646,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
57,0.7125,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
57,0.7125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9379231622667273,0.3413746017296333,0.8344617660446063,0.9103322712790174,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
